73, 41.20446, 91.11637, -24.839386, 166.20439, -124.839386, 166.20438
74, 39.768917, 91.75202, -28.59975, 164.72958, -128.59975, 164.72957
75, 38.32357, 92.36506, -32.302513, 163.16023, -132.30252, 163.16022
76, 36.868774, 92.95533, -35.94509, 161.49832, -135.9451, 161.4983
77, 35.404892, 93.52269, -39.52498, 159.74591, -139.52498, 159.7459
78, 33.932285, 94.06699, -43.039707, 157.90515, -143.0397, 157.90514
79, 32.451317, 94.58812, -46.486923, 155.9783, -146.48692, 155.97829
80, 30.962345, 95.08592, -49.864315, 153.96759, -149.86432, 153.96758
81, 29.465744, 95.560295, -53.169655, 151.8754, -153.16965, 151.87538
82, 27.96188, 96.01111, -56.40079, 149.70413, -156.40079, 149.70412
83, 26.451122, 96.438255, -59.555637, 147.45627, -159.55563, 147.45625
84, 24.933846, 96.84164, -62.632217, 145.13432, -162.63222, 145.13431
85, 23.410423, 97.221146, -65.62862, 142.7409, -165.62862, 142.74089
86, 21.88123, 97.5767, -68.543, 140.27866, -168.543, 140.27864
87, 20.346643, 97.908195, -71.37364, 137.75026, -171.37364, 137.75024
88, 18.807041, 98.21555, -74.118866, 135.15843, -174.11887, 135.15842
89, 17.262804, 98.49871, -76.77711, 132.506, -176.7771, 132.50598
90, 15.7143135, 98.75758, -79.34689, 129.79573, -179.3469, 129.79572
91, 14.161947, 98.99212, -81.826836, 127.03054, -181.82684, 127.03053
92, 12.6060915, 99.202255, -84.21564, 124.21331, -184.21564, 124.2133
93, 11.047129, 99.38793, -86.51209, 121.346954, -186.51208, 121.34695
94, 9.485442, 99.54912, -88.71509, 118.43446, -188.71509, 118.434456
95, 7.9214187, 99.68576, -90.82361, 115.47881, -190.82361, 115.478806
96, 6.3554416, 99.79784, -92.83673, 112.483025, -192.83673, 112.48302
97, 4.7878985, 99.885315, -94.753624, 109.45013, -194.75363, 109.45012
98, 3.2191749, 99.94817, -96.57356, 106.38319, -196.57356, 106.38318
99, 1.6496582, 99.98639, -98.29591, 103.285255, -198.29591, 103.28525
100, 0.07973471, 99.99997, -99.92014, 100.15944, -199.92014, 100.15943
101, -1.4902084, 99.9889, -101.44579, 97.00881, -201.4458, 97.008804
102, -3.0597842, 99.95318, -102.872536, 93.83647, -202.87253, 93.836464
103, -4.628606, 99.89282, -104.20013, 90.64553, -204.20013, 90.64552
104, -6.1962867, 99.807846, -105.428406, 87.43909, -205.4284, 87.43908
105, -7.7624397, 99.69827, -106.55733, 84.22024, -206.55733, 84.22023
106, -9.32668, 99.56412, -107.586945, 80.992065, -207.58694, 80.99206
107, -10.888621, 99.40542, -108.51738, 77.75766, -208.51738, 77.75765
108, -12.447879, 99.22222, -109.348885, 74.520096, -209.34888, 74.52009
109, -14.004068, 99.01457, -110.08179, 71.28243, -210.08179, 71.282425
110, -15.556805, 98.78252, -110.71652, 68.04771, -210.71652, 68.0477
111, -17.105707, 98.526115, -111.2536, 64.81894, -211.2536, 64.81893
112, -18.650394, 98.24542, -111.69365, 61.599106, -211.69365, 61.5991
113, -20.190483, 97.94051, -112.03737, 58.391186, -212.03737, 58.39118
114, -21.725597, 97.611465, -112.28557, 55.198116, -212.28557, 55.19811
115, -23.255354, 97.25836, -112.439125, 52.022808, -212.43912, 52.0228
116, -24.77938, 96.88128, -112.49902, 48.86812, -212.49902, 48.86811
117, -26.297298, 96.48032, -112.46634, 45.736885, -212.46634, 45.736877
118, -27.808735, 96.05558, -112.342224, 42.631897, -212.34222, 42.63189
119, -29.313316, 95.60716, -112.12791, 39.5559, -212.1279, 39.555893
120, -30.810673, 95.135185, -111.82472, 36.51161, -211.82472, 36.5116
121, -32.300438, 94.63975, -111.434074, 33.501648, -211.43408, 33.50164
122, -33.782234, 94.120995, -110.95744, 30.528645, -210.95744, 30.528635
123, -35.25571, 93.57903, -110.39641, 27.59513, -210.39641, 27.595121
124, -36.720493, 93.01401, -109.752594, 24.703606, -209.7526, 24.703596
125, -38.176228, 92.426056, -109.02774, 21.856491, -209.02774, 21.856482
126, -39.622547, 91.81532, -108.22362, 19.056175, -208.22362, 19.056166
127, -41.059105, 91.18196, -107.3421, 16.30497, -207.3421, 16.30496
128, -42.485542, 90.52612, -106.38512, 13.605095, -206.38512, 13.605086
129, -43.90152, 89.84796, -105.35465, 10.958725, -205.35464, 10.958716
130, -45.30667, 89.14766, -104.252785, 8.367989, -204.25278, 8.36798
131, -46.700657, 88.425385, -103.081635, 5.834915, -203.08163, 5.8349066
132, -48.083134, 87.68131, -101.84338, 3.361473, -201.84338, 3.3614643
133, -49.453754, 86.91563, -100.540276, 0.9495468, -200.54028, 0.94953805
134, -50.812183, 86.12852, -99.174614, -1.3990479, -199.17462, -1.3990566
135, -52.158092, 85.32018, -97.74875, -3.682579, -197.74875, -3.6825879
136, -53.49115, 84.490814, -96.26509, -5.899399, -196.26509, -5.8994074
137, -54.81102, 83.64062, -94.726074, -8.047928, -194.72607, -8.047936
138, -56.117374, 82.769806, -93.134186, -10.126671, -193.13419, -10.126679
139, -57.4099, 81.87859, -91.491974, -12.134239, -191.49197, -12.134248
140, -58.68827, 80.96719, -89.802, -14.069298, -189.802, -14.069306
141, -59.952183, 80.03584, -88.0669, -15.930618, -188.0669, -15.930627
142, -61.20131, 79.08476, -86.2893, -17.717064, -186.2893, -17.717073
143, -62.435352, 78.11419, -84.47188, -19.427551, -184.47188, -19.42756
144, -63.65401, 77.12436, -82.61735, -21.061142, -182.61734, -21.061152
145, -64.85698, 76.11552, -80.72843, -22.616936, -180.72842, -22.616945
146, -66.04395, 75.08792, -78.80787, -24.094147, -178.80786, -24.094156
147, -67.21465, 74.04182, -76.85845, -25.49208, -176.85846, -25.49209
148, -68.36879, 72.977455, -74.882965, -26.81015, -174.88297, -26.81016
149, -69.506065, 71.8951, -72.88419, -28.047821, -172.88419, -28.04783
150, -70.62622, 70.795044, -70.864975, -29.204666, -170.86497, -29.204676
151, -71.72896, 69.67752, -68.828094, -30.280396, -168.8281, -30.280405
152, -72.81402, 68.54282, -66.776405, -31.274742, -166.7764, -31.274752
153, -73.88113, 67.39124, -64.71271, -32.187576, -164.7127, -32.187584
154, -74.93002, 66.223045, -62.639847, -33.018837, -162.63985, -33.018845
155, -75.96046, 65.03852, -60.560635, -33.768593, -160.56064, -33.7686
156, -76.97216, 63.837963, -58.477875, -34.436962, -158.47787, -34.43697
157, -77.964905, 62.621677, -56.39439, -35.02418, -156.3944, -35.02419
158, -78.938416, 61.389954, -54.31294, -35.530563, -154.31294, -35.53057
159, -79.89248, 60.143097, -52.236317, -35.956528, -152.23631, -35.956535
160, -80.82685, 58.881413, -50.16727, -36.30257, -150.16727, -36.302578
161, -81.741295, 57.605217, -48.10852, -36.569283, -148.10852, -36.56929
162, -82.63559, 56.314827, -46.062786, -36.757347, -146.06279, -36.757355
163, -83.509514, 55.01055, -44.03273, -36.86754, -144.03273, -36.867546
164, -84.36286, 53.692715, -42.021023, -36.900715, -142.02103, -36.900723
165, -85.19541, 52.36165, -40.030262, -36.857796, -140.03026, -36.857803
166, -86.00696, 51.017677, -38.063023, -36.73983, -138.06302, -36.739838
